country,world_region,year,children_per_woman,life_expectancy,income_per_person,is_oecd,income_groups,population,main_religion,child_mortality,life_expectancy_female,life_expectancy_male
Slovak Republic,europe_central_asia,1987,2.17,70.93,14409,TRUE,high_income,5219967,christian,16.67,75.105,66.896
Slovak Republic,europe_central_asia,1988,2.13,71.03,14717,TRUE,high_income,5244036,christian,15.98,75.227,66.95
Slovak Republic,europe_central_asia,1989,2.09,70.95,14899,TRUE,high_income,5266805,christian,15.32,75.359,67.018
Slovak Republic,europe_central_asia,1990,2.04,70.95,14569,TRUE,high_income,5288455,christian,14.7,75.503,67.107
Slovak Republic,europe_central_asia,1991,1.97,71.14,12432,TRUE,high_income,5309229,christian,14.12,75.657,67.224
Slovak Republic,europe_central_asia,1992,1.89,71.53,11633,TRUE,high_income,5329029,christian,13.54,75.82,67.373
Slovak Republic,europe_central_asia,1993,1.81,72.04,11809,TRUE,high_income,5347212,christian,12.99,75.989,67.554
Slovak Republic,europe_central_asia,1994,1.72,72.49,12492,TRUE,high_income,5362894,Christian,12.46,76.163,67.765
Slovak Republic,europe_central_asia,1995,1.63,72.54,13184,TRUE,high_income,5375470,christian,11.95,76.343,67.999
Slovak Republic,europe_central_asia,1996,1.53,72.98,14045,TRUE,high_income,5384792,christian,11.46,76.527,68.25
Slovak Republic,europe_central_asia,1997,1.45,72.81,14869,TRUE,high_income,5391202,christian,11,76.716,68.508
Slovak Republic,europe_central_asia,1998,1.38,72.77,15445,TRUE,high_income,5395253,christian,10.57,76.909,68.763
Slovak Republic,europe_central_asia,1999,1.31,73.09,15398,TRUE,high_income,5397709,christian,10.16,77.104,69.011
Slovak Republic,europe_central_asia,2000,1.27,73.45,15605,TRUE,high_income,5399207,christian,9.78,77.297,69.247
Slovak Republic,europe_central_asia,2001,1.24,73.71,16152,TRUE,high_income,5399995,christian,9.43,77.486,69.465
Slovak Republic,europe_central_asia,2002,1.23,73.89,16889,TRUE,high_income,5400124,christian,9.1,77.668,69.672
Slovak Republic,europe_central_asia,2003,1.22,74.01,17816,TRUE,high_income,5399844,christian,8.79,77.844,69.871
Slovak Republic,europe_central_asia,2004,1.23,74.36,18757,TRUE,high_income,5399374,christian,8.5,78.017,70.069
Slovak Republic,europe_central_asia,2005,1.25,74.31,20021,TRUE,high_income,5398962,Christian,8.22,78.189,70.275
Slovak Republic,europe_central_asia,2006,1.27,74.53,21712,TRUE,high_income,5398674,christian,7.94,78.369,70.5
Slovak Republic,europe_central_asia,2007,1.29,74.55,24050,TRUE,high_income,5398693,christian,7.68,78.561,70.75
Slovak Republic,europe_central_asia,2008,1.32,74.89,25382,TRUE,high_income,5399362,christian,7.43,78.766,71.029
Slovak Republic,europe_central_asia,2009,1.34,75.17,23974,TRUE,high_income,5401149,christian,7.19,78.985,71.333
Slovak Republic,europe_central_asia,2010,1.36,75.63,25159,TRUE,high_income,5404293,christian,6.97,79.214,71.656
Slovenia,europe_central_asia,1960,2.34,67.7,6550,FALSE,high_income,1586628,christian,23.88,71.391,65.802
Slovenia,europe_central_asia,1961,2.33,67.91,7127,FALSE,high_income,1596554,christian,23.34,71.659,65.947
Slovenia,europe_central_asia,1962,2.33,68.05,7409,FALSE,high_income,1605640,christian,22.96,71.884,66.022
Slovenia,europe_central_asia,1963,2.32,68.14,8225,FALSE,high_income,1614019,christian,22.73,72.068,66.029
Slovenia,europe_central_asia,1964,2.31,68.18,8965,FALSE,high_income,1621886,christian,22.61,72.219,65.981
Slovenia,europe_central_asia,1965,2.3,68.18,8974,FALSE,high_income,1629439,christian,22.56,72.348,65.898
Slovenia,europe_central_asia,1966,2.29,68.18,9429,FALSE,high_income,1636661,christian,22.55,72.463,65.802
Slovenia,europe_central_asia,1967,2.27,68.18,9694,FALSE,high_income,1643695,christian,22.52,72.577,65.716
Slovenia,europe_central_asia,1968,2.26,68.2,10269,FALSE,high_income,1651090,christian,22.44,72.699,65.661
Slovenia,europe_central_asia,1969,2.24,68.24,11224,FALSE,high_income,1659562,christian,22.29,72.838,65.649
Slovenia,europe_central_asia,1970,2.23,68.33,12260,FALSE,high_income,1669584,christian,22.04,73.002,65.693
Slovenia,europe_central_asia,1971,2.22,68.61,13137,FALSE,high_income,1681432,christian,21.67,73.199,65.795
Slovenia,europe_central_asia,1972,2.21,68.87,13788,FALSE,high_income,1694979,christian,21.23,73.425,65.944
Slovenia,europe_central_asia,1973,2.21,69.12,14637,FALSE,high_income,1709978,christian,20.72,73.67,66.122
Slovenia,europe_central_asia,1974,2.2,69.4,16010,FALSE,high_income,1725971,christian,20.19,73.929,66.319
Slovenia,europe_central_asia,1975,2.2,69.65,16849,FALSE,high_income,1742621,christian,19.67,74.183,66.515
Slovenia,europe_central_asia,1976,2.18,69.89,17178,FALSE,high_income,1759721,christian,19.21,74.415,66.685
Slovenia,europe_central_asia,1977,2.17,70.12,18373,FALSE,high_income,1777315,christian,18.85,74.612,66.819
Slovenia,europe_central_asia,1978,2.14,70.36,19861,FALSE,high_income,1795643,christian,18.58,74.77,66.913
Slovenia,europe_central_asia,1979,2.11,70.6,21297,FALSE,high_income,1815106,christian,18.39,74.894,66.973
Slovenia,europe_central_asia,1980,2.06,70.81,21174,FALSE,high_income,1835842,christian,18.24,74.997,67.017
Slovenia,europe_central_asia,1981,2.02,70.97,21043,FALSE,high_income,1857851,christian,18.05,75.104,67.072
Slovenia,europe_central_asia,1982,1.96,71.12,20736,FALSE,high_income,1880707,christian,17.05,75.235,67.166
Slovenia,europe_central_asia,1983,1.91,71.19,20739,FALSE,high_income,1903548,christian,16.12,75.405,67.315
Slovenia,europe_central_asia,1984,1.85,71.53,21032,FALSE,high_income,1925312,christian,15.22,75.617,67.523
Slovenia,europe_central_asia,1985,1.8,72.02,21135,FALSE,high_income,1945129,christian,14.34,75.866,67.78
Slovenia,europe_central_asia,1986,1.74,72.43,21694,FALSE,high_income,1962870,christian,13.48,76.134,68.067
Slovenia,europe_central_asia,1987,1.67,72.53,21507,FALSE,high_income,1978498,christian,12.64,76.402,68.36
Slovenia,europe_central_asia,1988,1.61,73.09,20802,FALSE,high_income,1991387,christian,11.83,76.655,68.639
Slovenia,europe_central_asia,1989,1.54,73.42,20634,FALSE,high_income,2000832,christian,11.08,76.89,68.899
Slovenia,europe_central_asia,1990,1.48,73.88,18899,FALSE,high_income,2006404,christian,10.36,77.11,69.143
Slovenia,europe_central_asia,1991,1.42,73.61,17206,FALSE,high_income,2007780,christian,9.69,77.324,69.38
Slovenia,europe_central_asia,1992,1.37,73.78,16289,FALSE,high_income,2005352,christian,9.07,77.544,69.626
Slovenia,europe_central_asia,1993,1.33,73.57,16793,FALSE,high_income,2000560,Christian,8.48,77.779,69.891
Slovenia,europe_central_asia,1994,1.29,73.99,17708,FALSE,high_income,1995326,christian,7.94,78.033,70.176
Slovenia,europe_central_asia,1995,1.27,74.71,18431,FALSE,high_income,1991126,christian,7.44,78.303,70.477
Slovenia,europe_central_asia,1996,1.25,75.03,19091,FALSE,high_income,1988580,Christian,6.98,78.584,70.784
Slovenia,europe_central_asia,1997,1.24,75.15,20094,FALSE,high_income,1987457,christian,6.56,78.869,71.09
Slovenia,europe_central_asia,1998,1.22,75.26,20800,FALSE,high_income,1987384,christian,6.18,79.153,71.388
Slovenia,europe_central_asia,1999,1.21,75.56,21881,FALSE,high_income,1987625,Christian,5.83,79.433,71.682
Slovenia,europe_central_asia,2000,1.21,76.02,22723,FALSE,high_income,1987710,Christian,5.51,79.714,71.979
Slovenia,europe_central_asia,2001,1.21,76.18,23357,FALSE,high_income,1987457,christian,5.22,79.998,72.292
Slovenia,europe_central_asia,2002,1.22,76.5,24223,FALSE,high_income,1987265,christian,4.94,80.29,72.631
Slovenia,europe_central_asia,2003,1.24,76.5,24896,FALSE,high_income,1987855,christian,4.68,80.592,73.002
Slovenia,europe_central_asia,2004,1.27,77.02,25963,FALSE,high_income,1990226,christian,4.44,80.901,73.405
Slovenia,europe_central_asia,2005,1.31,77.68,26955,FALSE,high_income,1994979,christian,4.21,81.213,73.837
Slovenia,europe_central_asia,2006,1.36,77.97,28389,FALSE,high_income,2002427,christian,3.99,81.523,74.293
Slovenia,europe_central_asia,2007,1.4,78.23,30191,FALSE,high_income,2012128,Christian,3.78,81.824,74.761
Slovenia,europe_central_asia,2008,1.44,78.64,31138,FALSE,high_income,2023049,christian,3.58,82.109,75.227
Slovenia,europe_central_asia,2009,1.48,79.08,28452,FALSE,high_income,2033807,christian,3.39,82.376,75.68
Slovenia,europe_central_asia,2010,1.52,79.46,28678,FALSE,high_income,2043336,christian,3.21,82.62,76.109
Sweden,europe_central_asia,1960,2.2,72.98,14677,TRUE,high_income,7482536,christian,19.55,75.111,71.392
Sweden,europe_central_asia,1961,2.23,73.44,15457,TRUE,high_income,7530183,christian,19.16,75.291,71.453
Sweden,europe_central_asia,1962,2.26,73.31,16041,TRUE,high_income,7579570,christian,18.61,75.468,71.509
Sweden,europe_central_asia,1963,2.33,73.5,16823,TRUE,high_income,7631453,christian,17.91,75.647,71.562
Sweden,europe_central_asia,1964,2.48,73.66,17863,TRUE,high_income,7686735,christian,17.11,75.831,71.614
Sweden,europe_central_asia,1965,2.41,73.81,18398,TRUE,high_income,7745678,christian,16.31,76.023,71.669
Sweden,europe_central_asia,1966,2.36,74.06,18627,TRUE,high_income,7809085,christian,15.55,76.225,71.725
Sweden,europe_central_asia,1967,2.27,74.09,19136,TRUE,high_income,7875902,christian,14.9,76.435,71.784
Sweden,europe_central_asia,1968,2.07,73.96,19747,TRUE,high_income,7942311,christian,14.36,76.65,71.842
Sweden,europe_central_asia,1969,1.92,74.08,20618,TRUE,high_income,8003186,christian,13.88,76.869,71.901
Sweden,europe_central_asia,1970,1.92,74.63,21778,TRUE,high_income,8054909,christian,13.39,77.086,71.958
Sweden,europe_central_asia,1971,1.96,74.73,21864,TRUE,high_income,8095798,Christian,12.86,77.297,72.009
Sweden,europe_central_asia,1972,1.91,74.84,22328,TRUE,high_income,8127045,christian,12.27,77.499,72.055
Sweden,europe_central_asia,1973,1.87,75.01,23203,TRUE,high_income,8151598,Christian,11.61,77.69,72.098
Sweden,europe_central_asia,1974,1.88,75.08,23908,TRUE,high_income,8173961,christian,10.95,77.872,72.142
Sweden,europe_central_asia,1975,1.77,75.14,24456,TRUE,high_income,8197341,christian,10.35,78.047,72.198
Sweden,europe_central_asia,1976,1.68,75.26,24659,TRUE,high_income,8223247,christian,9.83,78.222,72.276
Sweden,europe_central_asia,1977,1.65,75.47,24211,TRUE,high_income,8250692,christian,9.39,78.402,72.383
Sweden,europe_central_asia,1978,1.6,75.62,24596,TRUE,high_income,8277422,christian,9.03,78.589,72.522
Sweden,europe_central_asia,1979,1.66,75.7,25520,TRUE,high_income,8299996,christian,8.73,78.783,72.692
Sweden,europe_central_asia,1980,1.68,75.95,25928,TRUE,high_income,8316331,christian,8.45,78.979,72.884
Sweden,europe_central_asia,1981,1.64,76.26,25928,TRUE,high_income,8325493,christian,8.2,79.172,73.088
Sweden,europe_central_asia,1982,1.63,76.53,26208,TRUE,high_income,8329428,christian,7.99,79.355,73.291
Sweden,europe_central_asia,1983,1.61,76.77,26691,TRUE,high_income,8332441,christian,7.83,79.524,73.484
Sweden,europe_central_asia,1984,1.66,76.97,27763,TRUE,high_income,8340444,christian,7.71,79.679,73.667
Sweden,europe_central_asia,1985,1.74,76.99,28289,TRUE,high_income,8357650,christian,7.6,79.82,73.841
Sweden,europe_central_asia,1986,1.8,77.12,28881,TRUE,high_income,8384987,christian,7.51,79.951,74.012
Sweden,europe_central_asia,1987,1.84,77.2,29697,TRUE,high_income,8421056,christian,7.43,80.078,74.19
Sweden,europe_central_asia,1988,1.97,77.29,30234,TRUE,high_income,8464790,christian,7.34,80.207,74.383
Sweden,europe_central_asia,1989,2.02,77.6,30786,TRUE,high_income,8514204,christian,7.2,80.341,74.594
Sweden,europe_central_asia,1990,2.14,77.73,30976,TRUE,high_income,8567375,christian,6.96,80.484,74.822
Sweden,europe_central_asia,1991,2.11,77.76,30413,TRUE,high_income,8625140,christian,6.62,80.639,75.069
Sweden,europe_central_asia,1992,2.08,78.16,29885,TRUE,high_income,8686735,Christian,6.18,80.804,75.327
Sweden,europe_central_asia,1993,1.98,78.35,29098,TRUE,high_income,8746770,christian,5.69,80.978,75.592
Sweden,europe_central_asia,1994,1.88,78.69,30073,TRUE,high_income,8798235,christian,5.22,81.156,75.861
Sweden,europe_central_asia,1995,1.73,78.92,31118,TRUE,high_income,8836421,christian,4.83,81.334,76.127
Sweden,europe_central_asia,1996,1.6,79.12,31541,TRUE,high_income,8859180,christian,4.54,81.505,76.387
Sweden,europe_central_asia,1997,1.53,79.37,32441,TRUE,high_income,8868857,christian,4.34,81.662,76.639
Sweden,europe_central_asia,1998,1.52,79.46,33798,TRUE,high_income,8870854,christian,4.22,81.805,76.882
Sweden,europe_central_asia,1999,1.51,79.56,35287,TRUE,high_income,8873105,Christian,4.14,81.933,77.115
Sweden,europe_central_asia,2000,1.56,79.76,36902,TRUE,high_income,8881642,christian,4.1,82.05,77.339
Sweden,europe_central_asia,2001,1.58,79.85,37382,TRUE,high_income,8897802,christian,4.05,82.163,77.559
Sweden,europe_central_asia,2002,1.67,80.05,38034,TRUE,high_income,8920703,christian,3.99,82.279,77.776
Sweden,europe_central_asia,2003,1.73,80.26,38787,TRUE,high_income,8951439,christian,3.88,82.402,77.995
Sweden,europe_central_asia,2004,1.77,80.24,40300,TRUE,high_income,8990653,Christian,3.75,82.536,78.217
Sweden,europe_central_asia,2005,1.79,80.64,41270,TRUE,high_income,9038627,christian,3.6,82.68,78.441
Sweden,europe_central_asia,2006,1.87,80.77,42967,TRUE,high_income,9096170,christian,3.45,82.831,78.668
Sweden,europe_central_asia,2007,1.89,80.88,44103,TRUE,high_income,9162941,christian,3.32,82.984,78.895
Sweden,europe_central_asia,2008,1.92,81.02,43517,TRUE,high_income,9236433,christian,3.21,83.135,79.12
Sweden,europe_central_asia,2009,1.94,81.16,40906,TRUE,high_income,9313085,christian,3.13,83.283,79.34
Sweden,europe_central_asia,2010,1.99,81.52,42989,TRUE,high_income,9390157,christian,3.06,83.425,79.551
Eswatini,sub_saharan_africa,1960,6.72,46.9,1194,FALSE,lower_middle_income,336578,christian,211.29,45.69,41.496
Eswatini,sub_saharan_africa,1961,6.73,47.25,1311,FALSE,lower_middle_income,343346,christian,208.3,46.05,41.893
Eswatini,sub_saharan_africa,1962,6.75,47.59,1546,FALSE,lower_middle_income,350155,christian,205.19,46.404,42.285
Eswatini,sub_saharan_africa,1963,6.76,47.92,1591,FALSE,lower_middle_income,357279,christian,201.54,46.759,42.677
Eswatini,sub_saharan_africa,1964,6.78,48.26,1776,FALSE,lower_middle_income,365120,christian,197.89,47.125,43.079
Eswatini,sub_saharan_africa,1965,6.8,48.63,1998,FALSE,lower_middle_income,373925,christian,193.9,47.513,43.501
Eswatini,sub_saharan_africa,1966,6.82,49.03,2026,FALSE,lower_middle_income,383820,christian,189.7,47.937,43.954
Eswatini,sub_saharan_africa,1967,6.84,49.49,2158,FALSE,lower_middle_income,394760,christian,185.74,48.403,44.447
Eswatini,sub_saharan_africa,1968,6.86,50.01,2002,FALSE,lower_middle_income,406508,christian,182,48.916,44.982
Eswatini,sub_saharan_africa,1969,6.87,50.58,2030,FALSE,lower_middle_income,418739,christian,177.99,49.477,45.563
Eswatini,sub_saharan_africa,1970,6.88,51.2,2558,FALSE,lower_middle_income,431251,christian,173.69,50.085,46.188
Eswatini,sub_saharan_africa,1971,6.88,51.92,2579,FALSE,lower_middle_income,443979,christian,168.8,50.732,46.853
Eswatini,sub_saharan_africa,1972,6.87,52.67,2825,FALSE,lower_middle_income,457039,christian,163.44,51.41,47.549
Eswatini,sub_saharan_africa,1973,6.86,53.34,2839,FALSE,lower_middle_income,470561,Christian,157.34,52.107,48.266
Eswatini,sub_saharan_africa,1974,6.84,53.99,3287,FALSE,lower_middle_income,484747,christian,150.95,52.819,48.999
Eswatini,sub_saharan_africa,1975,6.82,54.73,4251,FALSE,lower_middle_income,499759,christian,144.49,53.545,49.748
Eswatini,sub_saharan_africa,1976,6.79,55.45,4669,FALSE,lower_middle_income,515602,christian,138.04,54.288,50.514
Eswatini,sub_saharan_africa,1977,6.76,56.08,4573,FALSE,lower_middle_income,532253,christian,132.09,55.051,51.297
Eswatini,sub_saharan_africa,1978,6.73,56.62,4487,FALSE,lower_middle_income,549787,christian,126.26,55.832,52.096
Eswatini,sub_saharan_africa,1979,6.69,57.1,4422,FALSE,lower_middle_income,568316,christian,120.8,56.625,52.904
Eswatini,sub_saharan_africa,1980,6.65,57.57,4347,FALSE,lower_middle_income,587852,Christian,115.41,57.435,53.726
Eswatini,sub_saharan_africa,1981,6.6,58.06,4493,FALSE,lower_middle_income,608374,christian,109.89,58.266,54.571
Eswatini,sub_saharan_africa,1982,6.54,58.59,4421,FALSE,lower_middle_income,629812,christian,104.12,59.112,55.431
Eswatini,sub_saharan_africa,1983,6.47,57.76,4242,FALSE,lower_middle_income,652112,christian,98.17,59.953,56.287
Eswatini,sub_saharan_africa,1984,6.39,59.41,4191,FALSE,lower_middle_income,675240,christian,92.31,60.765,57.111
Eswatini,sub_saharan_africa,1985,6.29,59.99,4115,FALSE,lower_middle_income,699077,christian,86.63,61.529,57.885
Eswatini,sub_saharan_africa,1986,6.19,60.44,4690,FALSE,lower_middle_income,723599,Christian,81.67,62.229,58.596
Eswatini,sub_saharan_africa,1987,6.06,60.95,4965,FALSE,lower_middle_income,748634,christian,77.35,62.839,59.213
Eswatini,sub_saharan_africa,1988,5.92,61.41,5086,FALSE,lower_middle_income,773774,christian,74.03,63.326,59.691
Eswatini,sub_saharan_africa,1989,5.78,61.81,5331,FALSE,lower_middle_income,798498,christian,71.74,63.65,59.975
Eswatini,sub_saharan_africa,1990,5.62,62.11,5633,FALSE,lower_middle_income,822423,christian,70.86,63.765,59.978
Eswatini,sub_saharan_africa,1991,5.46,62.35,5577,FALSE,lower_middle_income,845267,christian,71.79,63.631,59.609
Eswatini,sub_saharan_africa,1992,5.29,62.41,5613,FALSE,lower_middle_income,866995,christian,74.89,63.234,58.844
Eswatini,sub_saharan_africa,1993,5.12,62.23,5652,FALSE,lower_middle_income,887706,christian,79.88,62.571,57.696
Eswatini,sub_saharan_africa,1994,4.96,61.15,5661,FALSE,lower_middle_income,907622,christian,86.41,61.641,56.202
Eswatini,sub_saharan_africa,1995,4.8,59.38,5811,FALSE,lower_middle_income,926836,christian,93.75,60.412,54.414
Eswatini,sub_saharan_africa,1996,4.65,57.18,5915,FALSE,lower_middle_income,945506,christian,100.77,58.85,52.401
Eswatini,sub_saharan_africa,1997,4.52,55.02,5985,FALSE,lower_middle_income,963416,christian,107.6,57,50.283
Eswatini,sub_saharan_africa,1998,4.39,52.6,6038,FALSE,lower_middle_income,979922,christian,114.29,54.947,48.19
Eswatini,sub_saharan_africa,1999,4.28,50.43,6127,FALSE,lower_middle_income,994105,christian,120.58,52.795,46.228
Eswatini,sub_saharan_africa,2000,4.19,48.31,6165,FALSE,lower_middle_income,1005432,christian,126.34,50.678,44.5
Eswatini,sub_saharan_africa,2001,4.11,46.51,6179,FALSE,lower_middle_income,1013608,christian,130.29,48.73,43.078
Eswatini,sub_saharan_africa,2002,4.04,45.42,6416,FALSE,lower_middle_income,1019054,christian,132.08,47.061,41.972
Eswatini,sub_saharan_africa,2003,3.98,44.54,6640,FALSE,lower_middle_income,1022796,christian,132.7,45.77,41.189
Eswatini,sub_saharan_africa,2004,3.93,43.92,6857,FALSE,lower_middle_income,1026287,christian,131.64,44.929,40.749
Eswatini,sub_saharan_africa,2005,3.87,43.63,7239,FALSE,lower_middle_income,1030575,christian,129.29,44.595,40.663
Eswatini,sub_saharan_africa,2006,3.82,43.92,7631,FALSE,lower_middle_income,1036095,Christian,118.49,44.777,40.923
Eswatini,sub_saharan_africa,2007,3.76,44.24,7920,FALSE,lower_middle_income,1042651,christian,112,45.398,41.473
Eswatini,sub_saharan_africa,2008,3.69,44.51,7929,FALSE,lower_middle_income,1049948,christian,107.99,46.371,42.255
Eswatini,sub_saharan_africa,2009,3.61,44.93,7996,FALSE,lower_middle_income,1057462,Christian,100.06,47.645,43.227
Eswatini,sub_saharan_africa,2010,3.53,46.02,8242,FALSE,lower_middle_income,1064841,christian,88.7,49.191,44.369
Seychelles,sub_saharan_africa,1960,5.27,61.84,5421,FALSE,high_income,41611,christian,104.76,66.792,60.028
Seychelles,sub_saharan_africa,1961,5.4,62.5,4990,FALSE,high_income,42460,Christian,103.36,67.018,60.229
Seychelles,sub_saharan_africa,1962,5.53,63.1,5295,FALSE,high_income,43461,christian,101.75,67.264,60.435
Seychelles,sub_saharan_africa,1963,5.65,63.64,5652,FALSE,high_income,44546,Christian,100.04,67.536,60.65
Seychelles,sub_saharan_africa,1964,5.76,64.09,5728,FALSE,high_income,45678,Christian,97.97,67.835,60.878
Seychelles,sub_saharan_africa,1965,5.84,64.47,5611,FALSE,high_income,46787,christian,95.42,68.164,61.126
Seychelles,sub_saharan_africa,1966,5.89,64.82,5618,FALSE,high_income,47866,christian,92.51,68.524,61.397
Seychelles,sub_saharan_africa,1967,5.92,65.18,5502,FALSE,high_income,48916,christian,88.97,68.908,61.693
Seychelles,sub_saharan_africa,1968,5.9,65.58,5833,FALSE,high_income,49998,Christian,84.88,69.31,62.015
Seychelles,sub_saharan_africa,1969,5.85,66.03,5687,FALSE,high_income,51132,Christian,80.27,69.722,62.362
Seychelles,sub_saharan_africa,1970,5.76,66.53,5959,FALSE,high_income,52371,christian,75.31,70.138,62.734
Seychelles,sub_saharan_africa,1971,5.63,67.03,6724,FALSE,high_income,53714,christian,70.25,70.552,63.131
Seychelles,sub_saharan_africa,1972,5.47,67.55,7006,FALSE,high_income,55127,christian,65.2,70.957,63.548
Seychelles,sub_saharan_africa,1973,5.28,68.17,7555,FALSE,high_income,56609,christian,60.22,71.349,63.977
Seychelles,sub_saharan_africa,1974,5.07,68.76,7545,FALSE,high_income,58096,christian,55.32,71.722,64.409
Seychelles,sub_saharan_africa,1975,4.85,69.22,7637,FALSE,high_income,59584,christian,50.51,72.073,64.839
Seychelles,sub_saharan_africa,1976,4.62,69.64,8737,FALSE,high_income,61044,christian,45.85,72.399,65.265
Seychelles,sub_saharan_africa,1977,4.41,70,9328,FALSE,high_income,62483,christian,41.44,72.704,65.679
Seychelles,sub_saharan_africa,1978,4.2,70.58,10045,FALSE,high_income,63850,christian,37.35,72.989,66.073
Seychelles,sub_saharan_africa,1979,4.02,71.18,11426,FALSE,high_income,65114,christian,33.67,73.256,66.434
Seychelles,sub_saharan_africa,1980,3.85,71.58,10951,FALSE,high_income,66237,christian,30.47,73.502,66.749
Seychelles,sub_saharan_africa,1981,3.7,72.01,10119,FALSE,high_income,67242,christian,27.73,73.725,67.005
Seychelles,sub_saharan_africa,1982,3.56,71.71,9888,FALSE,high_income,68120,christian,25.43,73.927,67.197
Seychelles,sub_saharan_africa,1983,3.43,71.95,9648,FALSE,high_income,68837,christian,23.56,74.112,67.323
Seychelles,sub_saharan_africa,1984,3.31,71.63,10331,FALSE,high_income,69402,christian,22,74.284,67.381
Seychelles,sub_saharan_africa,1985,3.19,71.07,11293,FALSE,high_income,69772,christian,20.72,74.45,67.371
Seychelles,sub_saharan_africa,1986,3.08,70.75,11334,FALSE,high_income,69941,christian,19.66,74.621,67.291
Seychelles,sub_saharan_africa,1987,2.99,70.64,11737,FALSE,high_income,69946,christian,18.76,74.802,67.155
Seychelles,sub_saharan_africa,1988,2.9,70.73,12245,FALSE,high_income,69925,christian,17.96,74.993,66.98
Seychelles,sub_saharan_africa,1989,2.82,70.46,13363,FALSE,high_income,70089,christian,17.24,75.193,66.781
Seychelles,sub_saharan_africa,1990,2.74,70.52,14217,FALSE,high_income,70572,christian,16.58,75.396,66.574
Seychelles,sub_saharan_africa,1991,2.66,70.46,14416,FALSE,high_income,71446,christian,15.99,75.593,66.374
Seychelles,sub_saharan_africa,1992,2.59,70.45,15377,FALSE,high_income,72661,Christian,15.46,75.774,66.191
Seychelles,sub_saharan_africa,1993,2.51,70.33,15993,FALSE,high_income,74071,christian,15,75.929,66.04
Seychelles,sub_saharan_africa,1994,2.42,70.58,15448,FALSE,high_income,75444,Christian,14.61,76.055,65.933
Seychelles,sub_saharan_africa,1995,2.35,70.87,15097,FALSE,high_income,76653,christian,14.3,76.147,65.884
Seychelles,sub_saharan_africa,1996,2.28,70.98,15609,FALSE,high_income,77597,christian,14.06,76.205,65.904
Seychelles,sub_saharan_africa,1997,2.22,70.92,17272,FALSE,high_income,78357,christian,13.89,76.233,65.988
Seychelles,sub_saharan_africa,1998,2.18,71.16,18361,FALSE,high_income,79064,christian,13.79,76.241,66.132
Seychelles,sub_saharan_africa,1999,2.16,71.38,18341,FALSE,high_income,79904,christian,13.72,76.234,66.329
Seychelles,sub_saharan_africa,2000,2.15,71.53,18453,FALSE,high_income,80998,christian,13.7,76.223,66.575
Seychelles,sub_saharan_africa,2001,2.16,71.68,18018,FALSE,high_income,82413,christian,13.69,76.215,66.863
Seychelles,sub_saharan_africa,2002,2.18,71.9,17688,FALSE,high_income,84077,christian,13.69,76.218,67.179
Seychelles,sub_saharan_africa,2003,2.2,72.08,16836,FALSE,high_income,85807,christian,13.71,76.237,67.51
Seychelles,sub_saharan_africa,2004,2.22,72.11,16417,FALSE,high_income,87388,christian,13.72,76.274,67.84
Seychelles,sub_saharan_africa,2005,2.25,72.41,17812,FALSE,high_income,88652,christian,13.76,76.332,68.156
Seychelles,sub_saharan_africa,2006,2.27,72.68,19086,FALSE,high_income,89528,christian,13.81,76.409,68.448
Seychelles,sub_saharan_africa,2007,2.29,72.83,20968,FALSE,high_income,90082,christian,13.85,76.498,68.711
Seychelles,sub_saharan_africa,2008,2.32,72.98,20064,FALSE,high_income,90450,christian,13.91,76.594,68.944
Seychelles,sub_saharan_africa,2009,2.34,73.03,19765,FALSE,high_income,90788,christian,14,76.691,69.141
Seychelles,sub_saharan_africa,2010,2.36,73.17,20365,FALSE,high_income,91273,christian,14.1,76.786,69.301
Syria,middle_east_north_africa,1960,7.47,56.39,2240,FALSE,low_income,4573514,muslim,171.94,53.389,50.671
Syria,middle_east_north_africa,1961,7.5,57.01,2347,FALSE,low_income,4721893,muslim,163.3,54,51.257
Syria,middle_east_north_africa,1962,7.52,57.65,2812,FALSE,low_income,4875429,muslim,155.22,54.619,51.854
Syria,middle_east_north_africa,1963,7.54,58.3,2721,FALSE,low_income,5034639,muslim,147.71,55.247,52.468
Syria,middle_east_north_africa,1964,7.56,58.97,2694,FALSE,low_income,5200341,muslim,140.58,55.887,53.103
Syria,middle_east_north_africa,1965,7.56,59.67,2602,FALSE,low_income,5373137,muslim,133.77,56.546,53.765
Syria,middle_east_north_africa,1966,7.57,60.41,2325,FALSE,low_income,5553247,muslim,127.25,57.231,54.46
Syria,middle_east_north_africa,1967,7.57,61.19,2438,FALSE,low_income,5740702,muslim,120.96,57.944,55.188
Syria,middle_east_north_africa,1968,7.57,62,2449,FALSE,low_income,5935850,muslim,114.79,58.683,55.944
Syria,middle_east_north_africa,1969,7.57,62.83,2816,FALSE,low_income,6139054,muslim,108.9,59.443,56.722
Syria,middle_east_north_africa,1970,7.57,63.68,2623,FALSE,low_income,6350544,muslim,103.27,60.217,57.513
Syria,middle_east_north_africa,1971,7.57,64.13,2785,FALSE,low_income,6570859,muslim,97.91,60.993,58.307
Syria,middle_east_north_africa,1972,7.56,64.68,3366,FALSE,low_income,6800148,muslim,92.82,61.76,59.092
Syria,middle_east_north_africa,1973,7.54,64.28,2976,FALSE,low_income,7037860,muslim,88.03,62.509,59.86
