country_id,country,world_region,economic_organisation,income_groups,main_religion,year,population_male,population_female,income_per_person,life_expectancy,life_expectancy_female,life_expectancy_male,children_per_woman,newborn_mortality,child_mortality,school_years_men,school_years_women,hdi_human_development_index
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,Muslim,1980,5224944,4515649,84322,71.06,64.968,61.325,7.21,,98.1,4,1,
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,1981,5589719,4776934,78660,71.5,65.74,62.158,7.14,,91.8,4.1,1,
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,1982,5984615,5063467,64955,71.69,66.453,62.942,7.05,,85.9,4.2,1.1,
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,1983,6399928,5363906,58147,71.83,67.116,63.682,6.93,,80.2,4.3,1.2,
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,1984,6822408,5662565,52476,71.93,67.735,64.378,6.8,,74.7,4.5,1.3,
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,1985,7241174,5947940,42769,72.02,68.318,65.025,6.65,,69.2,4.6,1.4,
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,1986,7653226,6215781,41561,72.13,68.876,65.617,6.5,,64,4.8,1.5,
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,1987,8057086,6468576,37986,72.2,69.413,66.152,6.34,,58.7,4.9,1.6,
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,1988,8445332,6709890,38016,72.31,69.936,66.635,6.19,,53.7,5.1,1.7,
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,Muslim,1989,8809855,6946089,38327,72.27,70.447,67.071,6.05,,49,5.2,1.8,
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,1990,9144958,7181852,42457,72.07,70.945,67.469,5.91,22.3,44.7,5.4,1.9,0.698
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,1991,9450106,7417723,47263,72.39,71.426,67.841,5.76,20.9,40.8,5.6,2.1,0.707
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,1992,9726922,7651903,47702,72.58,71.882,68.198,5.59,19.6,37.4,5.7,2.2,0.712
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,1993,9975574,7884181,45785,72.72,72.308,68.548,5.41,18.5,34.5,5.9,2.3,0.715
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,Muslim,1994,10197146,8113939,44906,72.8,72.7,68.896,5.2,17.2,32,6,2.5,0.718
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,1995,10394932,8340914,43981,72.87,73.057,69.246,4.98,16,29.8,6.2,2.6,0.722
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,1996,10565678,8565909,44207,72.91,73.377,69.599,4.75,15.1,27.9,6.4,2.7,0.727
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,1997,10715755,8789824,43838,72.85,73.662,69.947,4.53,14.2,26.2,6.5,2.9,0.731
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,1998,10869796,9012669,44251,72.81,73.914,70.283,4.33,13.5,24.6,6.7,3,0.736
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,1999,11060102,9234309,41722,72.81,74.134,70.6,4.14,12.9,23.3,6.8,3.2,0.737
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,2000,11309223,9455086,43071,73.01,74.319,70.888,3.97,12.4,22.1,7,3.4,0.742
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,2001,11628651,9674940,41473,73.13,74.465,71.138,3.83,11.9,21.1,7.2,3.5,0.745
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,2002,12010971,9895339,39195,73.28,74.573,71.344,3.71,11.6,20.1,7.3,3.7,0.747
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,Muslim,2003,12436347,10120070,42344,73.45,74.65,71.508,3.6,11.2,19.3,7.5,3.9,0.754
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,2004,12874886,10354008,44391,73.64,74.704,71.635,3.51,10.9,18.7,7.7,4,0.761
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,2005,13304966,10600690,45538,73.88,74.748,71.735,3.42,10.7,18.2,7.8,4.2,0.767
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,2006,13718517,10859791,45527,74.13,74.794,71.823,3.33,10.5,17.8,8,4.4,0.773
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,2007,14122309,11130267,45130,74.42,74.854,71.913,3.24,10.2,17.3,8.1,4.6,0.779
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,2008,14527031,11413740,46679,74.69,74.937,72.017,3.15,9.9,16.8,8.3,4.8,0.787
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,2009,14949498,11711991,44481,74.88,75.046,72.141,3.06,9.6,16.2,8.5,5,0.792
sau,Saudi Arabia,middle_east_north_africa,g77,high_income,muslim,2010,15400643,12025048,45421,75.13,75.185,72.286,2.96,9.3,15.7,,,0.804
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1960,3768220,3776278,2280,48.46,49.652,46.793,6.69,,177.1,,,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1961,3880908,3888567,2222,48.9,50.08,47.213,6.71,,174.1,,,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1962,3998491,4005631,2317,49.31,50.499,47.626,6.74,,171.2,,,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1963,4121157,4127661,2194,49.73,50.911,48.035,6.76,,168.5,,,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1964,4249151,4254838,2118,50.14,51.319,48.439,6.79,,166,,,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1965,4382691,4387403,2212,50.55,51.724,48.843,6.81,,163.7,,,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1966,4522133,4525670,2132,50.96,52.129,49.248,6.83,,161.5,,,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1967,4667734,4669928,2014,51.38,52.534,49.652,6.85,,159.7,,,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1968,4819587,4820259,2085,51.79,52.935,50.051,6.87,,158.1,,,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1969,4977697,4976714,2159,52.18,53.327,50.44,6.88,45.5,156.7,,,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1970,5142239,5139456,2014,52.56,53.703,50.81,6.89,45.2,155.6,1.5,0.3,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1971,5313098,5308373,2097,53.36,54.055,51.156,6.9,44.9,154.6,1.6,0.4,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1972,5490708,5483918,1998,53.42,54.377,51.469,6.91,44.6,153.7,1.6,0.4,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1973,5676455,5667468,1777,53.39,54.664,51.748,6.92,44.3,152.8,1.7,0.4,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1974,5872127,5860830,1901,53.45,54.915,51.989,6.93,44,151.8,1.8,0.4,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1975,6078928,6065200,2082,53.53,55.126,52.193,6.94,43.7,150.7,1.9,0.5,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1976,6297330,6281068,2392,53.94,55.3,52.36,6.93,43.5,149.7,1.9,0.5,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1977,6526762,6507869,2674,54.4,55.441,52.496,6.92,43.4,148.6,2,0.5,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1978,6766024,6744405,2547,54.54,55.558,52.612,6.89,43.4,147.4,2.1,0.5,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1979,7013362,6988940,2203,54.76,55.658,52.712,6.85,43.3,146.4,2.2,0.6,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1980,7267381,7240085,2149,54.91,55.748,52.806,6.8,43.2,145.5,2.3,0.6,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1981,7528758,7498521,2126,55.45,55.836,52.899,6.74,43.2,144.5,2.4,0.7,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1982,7797711,7764487,2321,55.74,55.925,52.996,6.67,43.1,143.6,2.5,0.7,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1983,8072003,8035733,2222,49.79,56.021,53.099,6.61,43,142.7,2.5,0.8,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1984,8348710,8309338,2040,50.23,56.129,53.213,6.54,42.9,141.6,2.6,0.8,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1985,8626355,8583827,1841,50.54,56.25,53.337,6.47,42.7,140.3,2.7,0.9,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1986,8901438,8855728,1860,56.65,56.382,53.468,6.4,42.5,138.8,2.9,0.9,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,Muslim,1987,9175751,9126835,1861,56.87,56.524,53.602,6.34,42.1,137.2,3,1,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1988,9459227,9407088,1848,57.47,56.675,53.737,6.27,41.7,135.4,3.1,1.1,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1989,9765517,9710087,1950,57.98,56.838,53.877,6.21,41.2,133.4,3.2,1.1,
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1990,10103186,10044406,1743,58.56,57.022,54.025,6.15,40.7,131.4,3.3,1.2,0.331
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1991,10477934,10415696,1826,59.06,57.235,54.189,6.09,40.1,129.2,3.4,1.3,0.337
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1992,10883609,10817862,1896,59.31,57.481,54.372,6.03,39.5,126.9,3.5,1.3,0.345
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1993,11302520,11233421,1932,59.78,57.763,54.58,5.96,39,124.6,3.7,1.4,0.352
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1994,11709956,11637931,1900,60.07,58.078,54.813,5.9,38.4,122.2,3.8,1.5,0.358
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1995,12088656,12014328,1961,60.41,58.423,55.07,5.83,37.9,119.7,3.9,1.6,0.365
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1996,12430818,12355374,2021,60.7,58.791,55.349,5.76,37.4,117.1,4,1.7,0.373
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1997,12742914,12667538,2174,61.08,59.171,55.644,5.68,37,114.2,4.1,1.8,0.382
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1998,13039336,12964206,2206,61.47,59.556,55.953,5.61,36.5,111.2,4.2,1.9,0.388
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,1999,13341600,13265444,2211,61.86,59.942,56.276,5.54,36.1,108,4.4,2,0.394
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,2000,13664865,13585671,2287,62.59,60.325,56.614,5.47,35.6,104.7,4.5,2.1,0.399
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,2001,14015336,13929665,2368,63.18,60.707,56.972,5.4,35.1,101.3,4.6,2.2,0.403
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,2002,14387096,14292472,2450,63.7,61.091,57.354,5.33,34.6,98,4.7,2.3,0.409
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,Muslim,2003,14768798,14667142,2567,63.76,61.48,57.76,5.27,34,94.8,4.8,2.4,0.415
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,2004,15143536,15042801,2593,64.1,61.871,58.187,5.2,33.6,91.7,5,2.5,0.423
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,2005,15499995,15411916,2713,64.88,62.266,58.636,5.14,33.2,88.8,5.1,2.6,0.43
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,2006,15834206,15772856,2907,65.19,62.665,59.106,5.09,32.9,86,5.2,2.7,0.44
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,2007,16152855,16129673,3158,65.59,63.068,59.591,5.03,32.8,83.5,5.3,2.8,0.444
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,2008,16468131,16487370,3318,65.89,63.469,60.082,4.98,32.6,81,5.5,2.9,0.456
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,2009,16797395,16853222,3338,66.14,63.865,60.567,4.93,32.4,78.8,5.6,3.1,0.461
sdn,Sudan,sub_saharan_africa,g77,lower_middle_income,muslim,2010,17153255,17232706,3366,66.29,64.249,61.031,4.88,32.2,76.7,,,0.463
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1960,1593244,1613513,2023,45.53,38.983,37.466,7,60.8,299.6,,,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1961,1639371,1655926,2067,45.8,39.151,37.613,7.04,60.4,299.2,,,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1962,1686972,1699884,2086,45.97,39.244,37.686,7.08,60.1,299.2,,,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1963,1736293,1745446,2116,46.08,39.272,37.693,7.12,59.7,299.5,,,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1964,1787656,1792659,2108,46.13,39.256,37.655,7.15,59.2,299.9,,,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1965,1841293,1841586,2126,46.16,39.228,37.603,7.19,58.6,299.7,,,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1966,1897071,1892142,2124,46.22,39.222,37.57,7.22,58.2,299,,,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1967,1954867,1944372,2043,46.33,39.278,37.595,7.24,57.7,298,,,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1968,2014950,1998586,2116,46.59,39.43,37.713,7.26,57.1,296.5,,,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1969,2077641,2055203,1924,46.98,39.708,37.952,7.28,56.6,294.1,,,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1970,2143035,2114473,2029,47.56,40.143,38.342,7.29,56.2,290.4,0.8,0.3,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1971,2211686,2176771,1968,47.8,40.757,38.904,7.3,55.5,285,0.8,0.3,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1972,2283203,2241904,2034,48.15,41.534,39.625,7.3,54.8,278.5,0.9,0.3,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1973,2355525,2308922,1865,48.47,42.45,40.479,7.3,53.9,271.1,0.9,0.3,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1974,2425901,2376447,1887,48.86,43.483,41.445,7.3,52.9,262.7,1,0.3,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1975,2492566,2443646,1984,49.34,44.6,42.489,7.29,52,253.1,1,0.3,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1976,2554593,2510079,2115,49.92,45.761,43.573,7.29,51,242.5,1,0.3,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1977,2613133,2576399,1998,50.48,46.929,44.661,7.3,49.9,231.8,1.1,0.4,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1978,2671114,2644149,1862,51.06,48.074,45.723,7.3,49,221.9,1.1,0.4,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1979,2732653,2715456,1933,51.79,49.174,46.739,7.31,48.1,212.9,1.2,0.4,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1980,2800739,2791897,1814,52.35,50.234,47.713,7.31,47.3,205.3,1.2,0.4,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,Muslim,1981,2876355,2873982,1746,52.8,51.272,48.665,7.3,46.7,198.9,1.3,0.4,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1982,2958733,2961327,1951,53.46,52.313,49.619,7.27,46,192.9,1.3,0.4,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1983,3047026,3053467,1941,54.41,53.362,50.583,7.22,45.3,186.9,1.4,0.5,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1984,3139711,3149615,1797,55.26,54.404,51.542,7.15,44.6,180.5,1.5,0.5,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,Muslim,1985,3235609,3249127,1810,55.51,55.41,52.47,7.06,43.9,173,1.5,0.5,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1986,3334329,3351825,1842,55.92,56.343,53.332,6.96,43,164.8,1.6,0.6,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1987,3436105,3457791,1861,56.35,57.171,54.098,6.85,42,156.7,1.6,0.6,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1988,3541020,3566957,1899,56.82,57.868,54.744,6.74,41.2,149.6,1.7,0.6,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1989,3649309,3679297,1814,57.18,58.422,55.257,6.64,40.6,144,1.8,0.6,
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1990,3760921,3794695,1842,57.55,58.817,55.627,6.53,40.2,140.4,1.8,0.7,0.367
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1991,3876326,3913326,1832,57.87,59.048,55.849,6.43,40,138.8,1.9,0.7,0.366
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1992,3994859,4034866,1800,57.94,59.14,55.951,6.32,39.9,138.6,2,0.7,0.367
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1993,4114060,4158111,1770,58.13,59.134,55.966,6.21,40,139.3,2,0.8,0.365
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,Muslim,1994,4230661,4281513,1719,58.13,59.063,55.926,6.11,40.1,140.6,2.1,0.8,0.365
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1995,4342557,4404051,1763,58.36,58.97,55.863,6,40.3,142,2.2,0.9,0.371
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1996,4448745,4525339,1753,58.56,58.898,55.81,5.88,40.4,142.9,2.2,0.9,0.373
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,Muslim,1997,4550528,4646014,1764,58.8,58.879,55.791,5.77,40.3,143.1,2.3,0.9,0.372
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1998,4651005,4767384,1824,58.97,58.94,55.834,5.67,40.1,141.9,2.4,1,0.376
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,1999,4754556,4891400,1894,59.09,59.104,55.962,5.57,39.6,139.1,2.5,1,0.378
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,2000,4864490,5019555,1908,59.64,59.38,56.203,5.47,38.9,134.2,2.6,1.1,0.381
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,2001,4982096,5152399,1946,59.99,59.768,56.574,5.39,37.9,127.5,2.6,1.1,0.397
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,2002,5106928,5289938,1909,60.2,60.241,57.061,5.31,36.7,119.7,2.7,1.1,0.401
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,2003,5238498,5432497,1984,60.96,60.775,57.645,5.25,35.4,111.4,2.8,1.2,0.408
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,2004,5375669,5580280,2046,61.36,61.36,58.309,5.2,34,103.2,2.9,1.2,0.415
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,Muslim,2005,5517768,5733500,2104,61.71,61.995,59.028,5.16,32.5,95.5,3,1.3,0.422
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,Muslim,2006,5664554,5892205,2099,62.14,62.682,59.775,5.13,31,88.4,3.1,1.3,0.425
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,2007,5816863,6056695,2144,62.66,63.417,60.52,5.11,29.6,82,3.2,1.4,0.435
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,2008,5976255,6227703,2163,63.17,64.186,61.236,5.1,28.1,76.4,3.2,1.4,0.444
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,2009,6144791,6406119,2154,63.61,64.968,61.904,5.08,26.8,71.3,3.3,1.5,0.449
sen,Senegal,sub_saharan_africa,g77,lower_middle_income,muslim,2010,6323796,6592433,2181,64.01,65.737,62.509,5.06,25.5,66.8,,,0.455
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1960,860309,772785,4992,65.99,69.195,62.293,5.82,,47.8,,,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1961,887037,802508,5523,66.41,69.586,62.755,5.56,,43.8,,,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1962,910153,831261,5374,66.76,69.887,63.142,5.27,,40.6,,,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1963,930544,858798,5724,67.03,70.111,63.453,4.97,,38.3,,,
sgp,Singapore,east_asia_pacific,g77,high_income,Eastern religions,1964,949604,884889,5615,67.25,70.282,63.699,4.66,,36.5,,,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1965,968411,909394,6144,67.43,70.433,63.898,4.36,,35,,,
sgp,Singapore,east_asia_pacific,g77,high_income,Eastern religions,1966,987144,932116,6662,67.62,70.597,64.074,4.07,,33.5,,,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1967,1005607,953121,7334,67.81,70.796,64.255,3.82,,31.9,,,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1968,1023968,972893,8212,68.05,71.045,64.463,3.58,16.2,30.3,,,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1969,1042395,992133,9211,68.34,71.35,64.714,3.38,15.5,28.8,,,
sgp,Singapore,east_asia_pacific,g77,high_income,Eastern religions,1970,1060952,1011344,10341,68.68,71.706,65.016,3.19,15.1,27.4,3.9,2.2,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1971,1080050,1030925,11394,68.94,72.096,65.369,3.01,14.7,26,4,2.3,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1972,1099728,1050790,12718,69.15,72.491,65.759,2.84,14.1,24.3,4.1,2.4,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1973,1119292,1070335,13896,69.45,72.871,66.173,2.65,13.1,22,4.3,2.4,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1974,1137720,1088682,14507,69.9,73.225,66.606,2.46,11.8,19.6,4.4,2.5,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1975,1154428,1105322,14751,70.39,73.55,67.048,2.27,10.6,17.6,4.5,2.6,
sgp,Singapore,east_asia_pacific,g77,high_income,Eastern religions,1976,1168936,1119950,15599,70.65,73.85,67.493,2.1,9.7,16.2,4.6,2.7,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1977,1181837,1133177,16599,70.95,74.136,67.937,1.95,9.2,15.4,4.7,2.8,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1978,1194883,1146544,17809,71.19,74.417,68.377,1.83,9.1,15.1,4.8,2.9,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1979,1210464,1162145,19263,71.36,74.697,68.812,1.74,9.1,15,4.9,3,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1980,1230215,1181485,20895,71.58,74.975,69.248,1.82,8.7,14.7,5,3.2,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1981,1255109,1205274,21902,71.82,75.25,69.693,1.78,8.2,14.1,5.1,3.3,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1982,1284506,1233069,22481,72.04,75.52,70.153,1.74,7.6,13.2,5.3,3.4,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1983,1316489,1263779,24110,72.31,75.789,70.631,1.61,7.1,12.3,5.4,3.5,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1984,1348231,1295708,25665,72.78,76.06,71.122,1.62,6.7,11.6,5.5,3.6,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1985,1377861,1327679,25261,73.21,76.346,71.624,1.61,6.3,10.9,5.6,3.7,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1986,1404377,1359214,25829,73.68,76.661,72.129,1.43,6,10.4,5.7,3.9,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1987,1428758,1390841,27975,74.05,77.011,72.626,1.62,5.5,9.8,5.8,4,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1988,1453379,1423514,30473,74.38,77.394,73.103,1.96,5,9.1,5.9,4.1,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1989,1481638,1458631,32619,74.8,77.801,73.549,1.75,4.5,8.4,6.1,4.2,
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1990,1515832,1497126,34340,75.48,78.212,73.949,1.83,4,7.7,6.2,4.3,0.718
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1991,1557065,1539509,35608,76.11,78.601,74.288,1.73,3.5,6.9,6.3,4.4,0.729
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1992,1604191,1585247,37003,76.56,78.947,74.563,1.72,3.1,6.3,6.4,4.5,0.74
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1993,1654581,1633008,40242,76.94,79.239,74.781,1.74,2.7,5.7,6.5,4.6,0.751
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1994,1704413,1680927,43260,77.18,79.48,74.951,1.71,2.4,5.3,6.6,4.7,0.763
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1995,1751047,1727731,44915,77.4,79.68,75.086,1.67,2.3,5,6.7,4.8,0.773
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1996,1793377,1772765,46374,77.73,79.862,75.207,1.66,2.1,4.8,6.8,4.9,0.783
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1997,1832501,1816634,48561,78.19,80.052,75.333,1.61,2,4.6,6.9,5,0.795
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1998,1870564,1860870,45895,78.55,80.273,75.484,1.48,1.9,4.4,7,5.1,0.801
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,1999,1910752,1907700,48304,78.94,80.534,75.673,1.47,1.8,4.1,7.1,5.2,0.81
sgp,Singapore,east_asia_pacific,g77,high_income,Eastern religions,2000,1955302,1958656,51699,79.38,80.841,75.911,1.6,1.6,3.9,7.2,5.3,0.82
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,2001,2004762,2014021,49844,79.81,81.195,76.203,1.41,1.5,3.6,7.3,5.4,0.818
sgp,Singapore,east_asia_pacific,g77,high_income,eastern religions,2002,2058152,2073059,51471,80.14,81.58,76.54,1.37,1.4,3.4,7.4,5.5,0.819
